"Question Number" "Answer Number" "Predict Rank" "Predict Proba" "Answer class"
Q439_R51 Q439_R51_C8 6 0.9986579661852527 true
Q439_R51 Q439_R51_C4 7 0.9984062207169639 true
Q439_R51 Q439_R51_C9 8 0.9900168242657199 true
Q439_R51 Q439_R51_C2 9 0.9875773928586979 true
Q439_R51 Q439_R51_C1 10 0.9169281485170653 true
Q439_R76 Q439_R76_C2 1 0.9925129208983245 false
Q439_R76 Q439_R76_C6 2 0.9777291178209065 false
Q439_R76 Q439_R76_C4 3 0.9770191136113382 false
Q439_R76 Q439_R76_C3 4 0.9564531367075537 false
Q439_R76 Q439_R76_C5 5 0.9527655886255119 false
Q439_R76 Q439_R76_C7 6 0.9269638394432616 false
Q439_R76 Q439_R76_C8 7 0.8665692135330635 false
Q439_R76 Q439_R76_C1 8 0.6703672505281544 false
Q439_R76 Q439_R76_C9 9 0.6335600674890832 true
Q439_R76 Q439_R76_C10 10 0.6335600674890832 true
Q441_R15 Q441_R15_C8 1 0.9999999116656509 false
Q441_R15 Q441_R15_C3 2 0.9990719942873421 false
Q441_R15 Q441_R15_C4 3 0.9990660099168179 false
Q441_R15 Q441_R15_C10 4 0.9990388424715503 false
Q441_R15 Q441_R15_C6 5 0.9989347105505453 false
Q441_R15 Q441_R15_C1 6 0.9847462784353556 false
Q441_R15 Q441_R15_C7 7 0.9059499939838007 true
Q441_R15 Q441_R15_C9 8 0.8560134649202108 false
Q441_R15 Q441_R15_C5 9 0.8311631436111893 false
Q441_R15 Q441_R15_C2 10 0.6895942243787605 false
Q441_R39 Q441_R39_C3 1 0.9999999992204267 true
Q441_R39 Q441_R39_C2 2 0.9999661751741649 false
Q441_R39 Q441_R39_C10 3 0.999646218713738 false
Q441_R39 Q441_R39_C8 4 0.9978188195988794 false
Q441_R39 Q441_R39_C1 5 0.9977072079198698 false
Q441_R39 Q441_R39_C9 6 0.9941010428878849 false
Q441_R39 Q441_R39_C4 7 0.9508038997132149 false
Q441_R39 Q441_R39_C6 8 0.7597326880155201 false
Q441_R39 Q441_R39_C5 9 0.6854319228728787 false
Q441_R39 Q441_R39_C7 10 0.5870665330418101 false
Q441_R64 Q441_R64_C8 1 0.9999999388928156 false
Q441_R64 Q441_R64_C9 2 0.9999888981773438 false
Q441_R64 Q441_R64_C2 3 0.9999647867146534 false
Q441_R64 Q441_R64_C6 4 0.9999258778414997 false
Q441_R64 Q441_R64_C4 5 0.9999006938295102 false
Q441_R64 Q441_R64_C1 6 0.9998816054755467 false
Q441_R64 Q441_R64_C7 7 0.9998247226376307 false
Q441_R64 Q441_R64_C3 8 0.9998099025038661 false
Q441_R64 Q441_R64_C10 9 0.9982350364819063 false
Q441_R64 Q441_R64_C5 10 0.9095476868394148 true
Q442_R12 Q442_R12_C6 1 0.9999999999601756 true
Q442_R12 Q442_R12_C8 2 0.9999984634527748 true
Q442_R12 Q442_R12_C5 3 0.9999892757182981 true
Q442_R12 Q442_R12_C2 4 0.9999867645975643 true
Q442_R12 Q442_R12_C7 5 0.999915837601649 true
Q442_R12 Q442_R12_C10 6 0.9998772006631846 true
Q442_R12 Q442_R12_C1 7 0.9998426598870509 true
Q442_R12 Q442_R12_C9 8 0.9969740206374862 true
Q442_R12 Q442_R12_C4 9 0.9936753404289106 true
Q442_R12 Q442_R12_C3 10 0.9863156423478958 true
Q443_R50 Q443_R50_C10 1 0.9999999782723048 true
Q443_R50 Q443_R50_C6 2 0.9999999734971081 true
Q443_R50 Q443_R50_C2 3 0.9999997529419402 true
Q443_R50 Q443_R50_C7 4 0.999999081142552 true
Q443_R50 Q443_R50_C8 5 0.999971324300525 true
Q443_R50 Q443_R50_C3 6 0.9999372140191991 true
Q443_R50 Q443_R50_C4 7 0.9999080891360798 true
Q443_R50 Q443_R50_C9 8 0.9993980837983264 true
Q443_R50 Q443_R50_C1 9 0.9982410192643622 true
Q443_R50 Q443_R50_C5 10 0.9978413388314673 true
Q443_R8 Q443_R8_C7 1 0.9999122440009602 true
Q443_R8 Q443_R8_C1 2 0.9998399924253422 false
Q443_R8 Q443_R8_C6 3 0.9832704870709601 true
Q443_R8 Q443_R8_C5 4 0.9783975317985086 false
Q443_R8 Q443_R8_C10 5 0.9756769827599635 true
Q443_R8 Q443_R8_C9 6 0.9461920109919413 true
Q443_R8 Q443_R8_C2 7 0.92896622560135 true
Q443_R8 Q443_R8_C8 8 0.8687567271291472 true
Q443_R8 Q443_R8_C4 9 0.8537936182033831 false
Q443_R8 Q443_R8_C3 10 0.5770717847328822 false
Q445_R32 Q445_R32_C9 1 0.9942293624462092 false
Q445_R32 Q445_R32_C2 2 0.9462280340807199 true
Q445_R32 Q445_R32_C6 3 0.9458624622008431 false
Q445_R32 Q445_R32_C4 4 0.9383652040064462 false
Q445_R32 Q445_R32_C3 5 0.9148721499984271 false
Q445_R32 Q445_R32_C8 6 0.8799691988211636 false
Q445_R32 Q445_R32_C10 7 0.8739265738849138 true
Q445_R32 Q445_R32_C5 8 0.5862239730041707 false
Q445_R32 Q445_R32_C7 9 0.5664647443749025 true
Q445_R32 Q445_R32_C1 10 0.5537194214641925 true
Q445_R34 Q445_R34_C9 1 0.9999154284916669 false
Q445_R34 Q445_R34_C4 2 0.9995092522480429 false
Q445_R34 Q445_R34_C10 3 0.9991706740515954 false
Q445_R34 Q445_R34_C2 4 0.997447115188382 true
Q445_R34 Q445_R34_C7 5 0.996890394574563 false
Q445_R34 Q445_R34_C6 6 0.9946107593786182 false
Q445_R34 Q445_R34_C8 7 0.9125962110074439 false
Q445_R34 Q445_R34_C5 8 0.8082549271963795 true
Q445_R34 Q445_R34_C3 9 0.6597646404863968 true
Q445_R34 Q445_R34_C1 10 0.6221622813185851 true
Q445_R37 Q445_R37_C2 1 0.9862325078223194 true
Q445_R37 Q445_R37_C6 2 0.9308928608103127 false
Q445_R37 Q445_R37_C4 3 0.9262539593494042 true
Q445_R37 Q445_R37_C1 4 0.8681625692635002 true
Q445_R37 Q445_R37_C8 5 0.8562557603853866 false
Q445_R37 Q445_R37_C5 6 0.8479403904107586 false
Q445_R37 Q445_R37_C9 7 0.8091159298936297 true
Q445_R37 Q445_R37_C10 8 0.6978895594768558 true
Q445_R37 Q445_R37_C3 9 0.5781934303545986 true
Q445_R37 Q445_R37_C7 10 0.545248528907627 true
Q445_R74 Q445_R74_C6 1 0.9999253552284135 false
Q445_R74 Q445_R74_C1 2 0.9998974045611175 false
Q445_R74 Q445_R74_C5 3 0.9998495207991049 false
Q445_R74 Q445_R74_C7 4 0.9996377333455267 false
Q445_R74 Q445_R74_C4 5 0.9994256557684911 false
Q445_R74 Q445_R74_C8 6 0.9988866216838275 false
Q445_R74 Q445_R74_C3 7 0.9982116822429868 false
Q445_R74 Q445_R74_C9 8 0.9966945314362564 false
Q445_R74 Q445_R74_C10 9 0.995325038144508 false
Q445_R74 Q445_R74_C2 10 0.5560239103710353 true
Q445_R84 Q445_R84_C4 1 0.9996841374133992 false
Q445_R84 Q445_R84_C2 2 0.9883140380437987 false
Q445_R84 Q445_R84_C7 3 0.9512466106275824 false
Q445_R84 Q445_R84_C3 4 0.9215256879446586 false
Q445_R84 Q445_R84_C9 5 0.9189115879721969 false
Q445_R84 Q445_R84_C6 6 0.8453801253347564 false
Q445_R84 Q445_R84_C10 7 0.830058866988827 false
Q445_R84 Q445_R84_C1 8 0.7514096343562188 false
Q445_R84 Q445_R84_C8 9 0.7175783270744043 false
Q445_R84 Q445_R84_C5 10 0.6378948078410489 true
Q445_R88 Q445_R88_C7 1 0.9981405399354532 false
Q445_R88 Q445_R88_C6 2 0.9976992344700557 false
Q445_R88 Q445_R88_C8 3 0.9779365595038033 false
Q445_R88 Q445_R88_C3 4 0.9480692548011407 true
Q445_R88 Q445_R88_C10 5 0.9250377958137699 false
Q445_R88 Q445_R88_C4 6 0.9043859626361739 false
Q445_R88 Q445_R88_C9 7 0.8951497332056221 false
Q445_R88 Q445_R88_C5 8 0.8927580210264764 false
Q445_R88 Q445_R88_C2 9 0.8330594746017728 true
Q445_R88 Q445_R88_C1 10 0.8184249258756278 false
Q446_R17 Q446_R17_C10 1 0.9529355333899434 true
Q446_R17 Q446_R17_C2 2 0.9241883165044642 true
Q446_R17 Q446_R17_C3 3 0.9180781224680485 false
Q446_R17 Q446_R17_C6 4 0.9082591700185687 true
Q446_R17 Q446_R17_C5 5 0.8337093253288294 true
Q446_R17 Q446_R17_C4 6 0.8187873771732544 true
Q446_R17 Q446_R17_C7 7 0.7722907985860958 true
Q446_R17 Q446_R17_C8 8 0.7722907985860958 true
Q446_R17 Q446_R17_C9 9 0.7722907985860958 true
Q446_R17 Q446_R17_C1 10 0.5918292100453135 true
Q446_R2 Q446_R2_C4 1 0.9998992498700231 false
Q446_R2 Q446_R2_C7 2 0.9998418566453822 false
Q446_R2 Q446_R2_C10 3 0.9990521286318483 false
Q446_R2 Q446_R2_C2 4 0.9988024717444014 false
Q446_R2 Q446_R2_C3 5 0.9913502622146161 false
Q446_R2 Q446_R2_C6 6 0.9897582289426113 false
Q446_R2 Q446_R2_C1 7 0.9816311196882992 true
Q446_R2 Q446_R2_C9 8 0.9715426621852316 false
Q446_R2 Q446_R2_C8 9 0.9168503491545233 false
Q446_R2 Q446_R2_C5 10 0.8002932021456279 true
Q446_R33 Q446_R33_C9 1 0.9985009850316786 false
Q446_R33 Q446_R33_C5 2 0.9972381270911779 true
Q446_R33 Q446_R33_C4 3 0.9943947481602855 true
Q446_R33 Q446_R33_C1 4 0.9880820290785182 true
Q446_R33 Q446_R33_C10 5 0.9794291731820947 true
Q446_R33 Q446_R33_C3 6 0.9385706492243819 false
Q446_R33 Q446_R33_C7 7 0.9006838635253963 true
Q446_R33 Q446_R33_C6 8 0.8084231966225053 false
Q446_R33 Q446_R33_C8 9 0.5346462378679921 false
Q446_R33 Q446_R33_C2 10 0.5301812340424091 true
Q446_R4 Q446_R4_C6 1 0.9999857658247635 false
Q446_R4 Q446_R4_C3 2 0.9999676276502865 false
Q446_R4 Q446_R4_C7 3 0.9999164421433584 false
Q446_R4 Q446_R4_C2 4 0.9999151596622097 false
Q446_R4 Q446_R4_C10 5 0.99988572299167 false
Q446_R4 Q446_R4_C4 6 0.9998090189024904 false
Q446_R4 Q446_R4_C9 7 0.9997728178773262 false
Q446_R4 Q446_R4_C1 8 0.9994889603036289 false
Q446_R4 Q446_R4_C8 9 0.9994580965105881 false
Q446_R4 Q446_R4_C5 10 0.9993460309283138 false
Q446_R68 Q446_R68_C9 1 0.9998308541895903 false
Q446_R68 Q446_R68_C5 2 0.9997491959171452 false
Q446_R68 Q446_R68_C10 3 0.9993725299812428 false
Q446_R68 Q446_R68_C6 4 0.9964579597713324 false
Q446_R68 Q446_R68_C7 5 0.9950811992770991 false
Q446_R68 Q446_R68_C4 6 0.9816435882330502 false
Q446_R68 Q446_R68_C8 7 0.9729018098982244 false
Q446_R68 Q446_R68_C1 8 0.9558570836477556 false
Q446_R68 Q446_R68_C2 9 0.7689191002072923 true
Q446_R68 Q446_R68_C3 10 0.7689191002072923 true
Q446_R91 Q446_R91_C10 1 0.9850830593808039 true
Q446_R91 Q446_R91_C8 2 0.9349194273994693 true
Q446_R91 Q446_R91_C2 3 0.9289059723319628 false
Q446_R91 Q446_R91_C9 4 0.8341811759891855 false
Q446_R91 Q446_R91_C3 5 0.7627948458653833 false
Q446_R91 Q446_R91_C1 6 0.6449124262858117 false
Q446_R91 Q446_R91_C4 7 0.5063660034913775 true
Q446_R91 Q446_R91_C5 8 0.5063660034913775 true
Q446_R91 Q446_R91_C6 9 0.5063660034913775 true
Q446_R91 Q446_R91_C7 10 0.5063660034913775 true
Q447_R103 Q447_R103_C4 1 0.9991749930655386 true
Q447_R103 Q447_R103_C6 2 0.9866691014022771 true
Q447_R103 Q447_R103_C10 3 0.9728540312262093 true
Q447_R103 Q447_R103_C7 4 0.9136523570928767 true
Q447_R103 Q447_R103_C8 5 0.8654670767520872 false
Q447_R103 Q447_R103_C2 6 0.8534786586664389 false
Q447_R103 Q447_R103_C1 7 0.8515199715974668 false
Q447_R103 Q447_R103_C9 8 0.8507948802086519 false
Q447_R103 Q447_R103_C3 9 0.799180629193348 true
Q447_R103 Q447_R103_C5 10 0.7709334719663463 false
Q447_R106 Q447_R106_C4 1 0.9999999979195215 true
Q447_R106 Q447_R106_C6 2 0.9999988884252865 false
Q447_R106 Q447_R106_C10 3 0.9999958282909218 true
Q447_R106 Q447_R106_C3 4 0.9998781962092397 false
Q447_R106 Q447_R106_C2 5 0.9997404916075284 false
Q447_R106 Q447_R106_C7 6 0.9805266178497132 true
Q447_R106 Q447_R106_C9 7 0.9785952643297575 true
Q447_R106 Q447_R106_C1 8 0.9555912880330791 false
Q447_R106 Q447_R106_C5 9 0.9534496810620089 false
Q447_R106 Q447_R106_C8 10 0.7728267174209351 false
Q447_R109 Q447_R109_C7 1 0.9993198729979503 false
Q447_R109 Q447_R109_C5 2 0.9975092777685984 false
Q447_R109 Q447_R109_C8 3 0.9975092777685984 false
Q447_R109 Q447_R109_C9 4 0.9914061984120762 false
Q447_R109 Q447_R109_C10 5 0.9914061984120762 false
Q447_R109 Q447_R109_C6 6 0.9852412484194818 false
Q447_R109 Q447_R109_C3 7 0.9759150316256491 false
Q447_R109 Q447_R109_C4 8 0.9465673743204309 false
Q447_R109 Q447_R109_C1 9 0.6210129307591155 false
Q447_R109 Q447_R109_C2 10 0.6111375890208904 true
Q447_R110 Q447_R110_C9 1 0.999996635376589 true
Q447_R110 Q447_R110_C8 2 0.9999725543473164 true
Q447_R110 Q447_R110_C2 3 0.999885562380664 true
Q447_R110 Q447_R110_C6 4 0.999717411192949 true
Q447_R110 Q447_R110_C7 5 0.9947026285159885 true
Q447_R110 Q447_R110_C3 6 0.9755314461333268 true
Q447_R110 Q447_R110_C4 7 0.9727669085410644 true
Q447_R110 Q447_R110_C1 8 0.9286392894719533 true
Q447_R110 Q447_R110_C10 9 0.8765325947851765 true
Q447_R110 Q447_R110_C5 10 0.7067042133671505 true
Q447_R92 Q447_R92_C10 1 0.9993527298631936 true
Q447_R92 Q447_R92_C7 2 0.9981375354278165 true
Q447_R92 Q447_R92_C4 3 0.9931124143069893 true
Q447_R92 Q447_R92_C5 4 0.9569849583624782 true
Q447_R92 Q447_R92_C9 5 0.9174668094251118 true
Q447_R92 Q447_R92_C3 6 0.8885541127509713 false
Q447_R92 Q447_R92_C6 7 0.8607202022802531 false
Q447_R92 Q447_R92_C2 8 0.83317856823744 false
Q447_R92 Q447_R92_C8 9 0.7899994003581451 true
Q447_R92 Q447_R92_C1 10 0.5788072183787689 false
Q448_R68 Q448_R68_C3 1 0.9994840083553553 false
Q448_R68 Q448_R68_C7 2 0.9637075152805602 true
Q448_R68 Q448_R68_C4 3 0.9485225087031743 true
Q448_R68 Q448_R68_C5 4 0.9381059466844077 false
Q448_R68 Q448_R68_C9 5 0.8860908052606746 false
Q448_R68 Q448_R68_C10 6 0.8800021450366546 true
Q448_R68 Q448_R68_C1 7 0.823407607927366 true
Q448_R68 Q448_R68_C6 8 0.8122174691922066 true
Q448_R68 Q448_R68_C2 9 0.6800460166682546 true
Q448_R68 Q448_R68_C8 10 0.501167715425434 false
Q450_R36 Q450_R36_C4 1 0.9999693831127591 true
Q450_R36 Q450_R36_C3 2 0.9993674766865267 true
Q450_R36 Q450_R36_C8 3 0.9989992428884107 true
Q450_R36 Q450_R36_C9 4 0.9989992428884107 true
Q450_R36 Q450_R36_C10 5 0.9989992428884107 true
Q450_R36 Q450_R36_C6 6 0.9984513514311271 true
Q450_R36 Q450_R36_C2 7 0.9977410976217974 true
Q450_R36 Q450_R36_C5 8 0.9959831913240043 true
Q450_R36 Q450_R36_C1 9 0.994183351878773 true
Q450_R36 Q450_R36_C7 10 0.9918607255632841 true
Q450_R38 Q450_R38_C6 1 0.9990494762707962 true
Q450_R38 Q450_R38_C10 2 0.9943552235946275 true
Q450_R38 Q450_R38_C9 3 0.9780791043908292 true
Q450_R38 Q450_R38_C2 4 0.9472844672154038 false
Q450_R38 Q450_R38_C4 5 0.9314513400764506 true
Q450_R38 Q450_R38_C3 6 0.9257670945509319 false
Q450_R38 Q450_R38_C7 7 0.8950543153261364 false
Q450_R38 Q450_R38_C8 8 0.7826907543162642 true
Q450_R38 Q450_R38_C1 9 0.7357761175247224 true
Q450_R38 Q450_R38_C5 10 0.7177902903032098 false
Q450_R53 Q450_R53_C10 1 0.9999042542102122 false
Q450_R53 Q450_R53_C8 2 0.9998991836554603 false
Q450_R53 Q450_R53_C2 3 0.9976025611428022 false
Q450_R53 Q450_R53_C4 4 0.9958711287375738 false
Q450_R53 Q450_R53_C3 5 0.9860638847729096 false
Q450_R53 Q450_R53_C6 6 0.9478108619703498 false
Q450_R53 Q450_R53_C7 7 0.8929396624071214 true
Q450_R53 Q450_R53_C1 8 0.7913049343680556 false
Q450_R53 Q450_R53_C5 9 0.7146880008670324 false
Q450_R53 Q450_R53_C9 10 0.6704101478500658 true
Q451_R107 Q451_R107_C2 1 0.9999384477051794 false
Q451_R107 Q451_R107_C10 2 0.9986635619947869 true
Q451_R107 Q451_R107_C9 3 0.9838100644464376 false
Q451_R107 Q451_R107_C1 4 0.9834861290200478 false
Q451_R107 Q451_R107_C5 5 0.9666605415649111 false
Q451_R107 Q451_R107_C8 6 0.9594590617088726 false
Q451_R107 Q451_R107_C4 7 0.9591767586349401 false
Q451_R107 Q451_R107_C6 8 0.896547047433795 false
Q451_R107 Q451_R107_C7 9 0.6455660058689778 false
Q451_R107 Q451_R107_C3 10 0.5739021058461182 false
Q451_R28 Q451_R28_C1 1 0.9577255434032149 false
Q451_R28 Q451_R28_C7 2 0.9367383974659853 false
Q451_R28 Q451_R28_C2 3 0.9183789216589672 true
Q451_R28 Q451_R28_C10 4 0.9054451775668849 false
Q451_R28 Q451_R28_C5 5 0.8230918906459563 false
Q451_R28 Q451_R28_C4 6 0.7652133580141939 true
Q451_R28 Q451_R28_C9 7 0.75878210889809 true
Q451_R28 Q451_R28_C3 8 0.7490901428083665 false
Q451_R28 Q451_R28_C8 9 0.7426283512306084 false
Q451_R28 Q451_R28_C6 10 0.5533293869177824 false
Q451_R40 Q451_R40_C3 1 0.9598569831329717 false
Q451_R40 Q451_R40_C4 2 0.9524553351633475 false
Q451_R40 Q451_R40_C1 3 0.9464437501759947 false
Q451_R40 Q451_R40_C6 4 0.9326716559466041 true
Q451_R40 Q451_R40_C8 5 0.8947027284996882 false
Q451_R40 Q451_R40_C2 6 0.8592993322478248 false
Q451_R40 Q451_R40_C5 7 0.774621336658488 true
Q451_R40 Q451_R40_C10 8 0.7597169812865495 true
Q451_R40 Q451_R40_C9 9 0.7287053103703687 true
Q451_R40 Q451_R40_C7 10 0.6760897472595506 true
Q451_R48 Q451_R48_C9 1 0.9935315643730349 false
Q451_R48 Q451_R48_C4 2 0.992767840644461 false
Q451_R48 Q451_R48_C2 3 0.9456858963647433 false
Q451_R48 Q451_R48_C8 4 0.899882561079808 false
Q451_R48 Q451_R48_C5 5 0.8365308124021855 false
Q451_R48 Q451_R48_C6 6 0.8155495559795105 false
Q451_R48 Q451_R48_C1 7 0.7564158187956777 false
Q451_R48 Q451_R48_C7 8 0.730892846400973 false
Q451_R48 Q451_R48_C3 9 0.7115576465365749 true
Q451_R48 Q451_R48_C10 10 0.5049863562273812 true
Q451_R5 Q451_R5_C1 1 0.9977278838108355 false
Q451_R5 Q451_R5_C4 2 0.9974845319638562 false
Q451_R5 Q451_R5_C10 3 0.9963568055969313 false
Q451_R5 Q451_R5_C7 4 0.9936600773140868 false
Q451_R5 Q451_R5_C3 5 0.9922521453194424 false
Q451_R5 Q451_R5_C5 6 0.9922521453194424 false
Q451_R5 Q451_R5_C6 7 0.9922521453194424 false
Q451_R5 Q451_R5_C8 8 0.9740588425612124 false
Q451_R5 Q451_R5_C2 9 0.9652710898946397 false
Q451_R5 Q451_R5_C9 10 0.947583615834585 false
Q451_R73 Q451_R73_C7 1 0.9991214684661567 false
Q451_R73 Q451_R73_C10 2 0.99831730053525 false
Q451_R73 Q451_R73_C9 3 0.9959397428591337 false
Q451_R73 Q451_R73_C4 4 0.9855050846081693 false
Q451_R73 Q451_R73_C6 5 0.9797620191149441 false
Q451_R73 Q451_R73_C2 6 0.9782591888109655 false
Q451_R73 Q451_R73_C3 7 0.9261891426717328 false
Q451_R73 Q451_R73_C1 8 0.9259075160062504 false
Q451_R73 Q451_R73_C8 9 0.7178612056397696 false
Q451_R73 Q451_R73_C5 10 0.717627567642169 true
Q451_R95 Q451_R95_C8 1 0.999977503436506 false
Q451_R95 Q451_R95_C3 2 0.9997221625566475 false
Q451_R95 Q451_R95_C9 3 0.9995071921990345 false
Q451_R95 Q451_R95_C1 4 0.9994141415572433 false
Q451_R95 Q451_R95_C5 5 0.9992473564382854 false
Q451_R95 Q451_R95_C10 6 0.9987083424437976 false
Q451_R95 Q451_R95_C2 7 0.9985968881844076 false
Q451_R95 Q451_R95_C6 8 0.9927253640780476 false
Q451_R95 Q451_R95_C4 9 0.9889666016064694 false
Q451_R95 Q451_R95_C7 10 0.7996602844659579 false
Q451_R98 Q451_R98_C9 1 0.9999903728844576 false
Q451_R98 Q451_R98_C7 2 0.9983735121765746 false
Q451_R98 Q451_R98_C2 3 0.9974220516972143 false
Q451_R98 Q451_R98_C5 4 0.9959175703183039 false
Q451_R98 Q451_R98_C10 5 0.9935515524781351 false
Q451_R98 Q451_R98_C3 6 0.9921685185628117 false
Q451_R98 Q451_R98_C4 7 0.988265183604793 false
Q451_R98 Q451_R98_C1 8 0.962788448870595 true
Q451_R98 Q451_R98_C8 9 0.9620831582694176 false
Q451_R98 Q451_R98_C6 10 0.9440477056855738 false
Q452_R57 Q452_R57_C1 1 0.9926520320132728 false
Q452_R57 Q452_R57_C4 2 0.9838620109924593 false
Q452_R57 Q452_R57_C2 3 0.972090780551922 true
Q452_R57 Q452_R57_C9 4 0.967501829506484 true
Q452_R57 Q452_R57_C5 5 0.9486223809072103 false
Q452_R57 Q452_R57_C8 6 0.901472460422962 false
Q452_R57 Q452_R57_C3 7 0.8348685112467982 false
Q452_R57 Q452_R57_C6 8 0.7482469608345376 true
Q452_R57 Q452_R57_C7 9 0.6892661303942889 false
Q452_R57 Q452_R57_C10 10 0.5104017037341482 true
Q452_R64 Q452_R64_C4 1 0.9998543151702802 true
Q452_R64 Q452_R64_C5 2 0.9998348618833222 true
Q452_R64 Q452_R64_C1 3 0.9970518513854587 true
Q452_R64 Q452_R64_C2 4 0.9950249160569332 true
Q452_R64 Q452_R64_C6 5 0.9926608644423405 true
Q452_R64 Q452_R64_C7 6 0.9910517367210429 true
Q452_R64 Q452_R64_C3 7 0.9890458562232332 false
Q452_R64 Q452_R64_C8 8 0.9782024377970444 true
Q452_R64 Q452_R64_C9 9 0.9636160826839877 true
Q452_R64 Q452_R64_C10 10 0.9628873727660483 false
Q452_R72 Q452_R72_C4 1 0.998868853142206 true
Q452_R72 Q452_R72_C8 2 0.9957794664229822 true
Q452_R72 Q452_R72_C5 3 0.9900732088573474 true
Q452_R72 Q452_R72_C7 4 0.9680678909598651 true
Q452_R72 Q452_R72_C6 5 0.896307667034221 true
Q452_R72 Q452_R72_C1 6 0.7528582714113886 false
Q452_R72 Q452_R72_C2 7 0.7433556316864383 true
Q452_R72 Q452_R72_C3 8 0.7433556316864383 true
Q452_R72 Q452_R72_C9 9 0.6980717832395497 true
Q452_R72 Q452_R72_C10 10 0.6919119280896231 true
Q454_R31 Q454_R31_C9 1 0.9981918923650885 false
Q454_R31 Q454_R31_C2 2 0.9972442357994409 false
Q454_R31 Q454_R31_C3 3 0.9937869325905955 false
Q454_R31 Q454_R31_C4 4 0.9701898358944476 true
Q454_R31 Q454_R31_C6 5 0.8897732926618497 false
Q454_R31 Q454_R31_C5 6 0.8714237085378197 true
Q454_R31 Q454_R31_C10 7 0.7963171458306666 true
Q454_R31 Q454_R31_C8 8 0.7728621566627893 false
Q454_R31 Q454_R31_C7 9 0.59636502425393 true
Q454_R31 Q454_R31_C1 10 0.5584582368074638 true
Q454_R50 Q454_R50_C5 1 0.9994837394734236 false
Q454_R50 Q454_R50_C3 2 0.9981402943849533 false
Q454_R50 Q454_R50_C7 3 0.9952946363725966 false
Q454_R50 Q454_R50_C6 4 0.9924693543419255 false
Q454_R50 Q454_R50_C4 5 0.9755818932140398 false
Q454_R50 Q454_R50_C2 6 0.9540464057475727 false
Q454_R50 Q454_R50_C1 7 0.919082836827474 false
Q454_R50 Q454_R50_C10 8 0.8799034308080441 true
Q454_R50 Q454_R50_C8 9 0.7597781064508619 false
Q454_R50 Q454_R50_C9 10 0.5644938961082374 true
Q455_R1 Q455_R1_C7 1 0.9999966382345461 true
Q455_R1 Q455_R1_C9 2 0.9999816702165957 true
Q455_R1 Q455_R1_C3 3 0.999665310912035 true
Q455_R1 Q455_R1_C8 4 0.9995944352343819 true
Q455_R1 Q455_R1_C5 5 0.9992397500575623 false
Q455_R1 Q455_R1_C4 6 0.995168505401191 true
Q455_R1 Q455_R1_C10 7 0.930008002763449 true
Q455_R1 Q455_R1_C1 8 0.9140892002846612 false
Q455_R1 Q455_R1_C6 9 0.8086875609845663 true
Q455_R1 Q455_R1_C2 10 0.5411148237521612 false
Q455_R62 Q455_R62_C8 1 0.9882892965341342 false
Q455_R62 Q455_R62_C10 2 0.987857385907352 false
Q455_R62 Q455_R62_C6 3 0.9842789651689274 false
Q455_R62 Q455_R62_C1 4 0.9758427626193856 false
Q455_R62 Q455_R62_C2 5 0.9742412477480036 false
Q455_R62 Q455_R62_C5 6 0.9699049149622957 false
Q455_R62 Q455_R62_C9 7 0.9487469184695262 false
Q455_R62 Q455_R62_C7 8 0.8251358603382971 false
Q455_R62 Q455_R62_C4 9 0.6694387164051567 false
Q455_R62 Q455_R62_C3 10 0.5588367688349346 true
Q455_R67 Q455_R67_C7 1 0.9992644688933511 true
Q455_R67 Q455_R67_C8 2 0.9982991117830444 false
Q455_R67 Q455_R67_C9 3 0.9930461580914633 true
Q455_R67 Q455_R67_C3 4 0.9914108759101056 true
Q455_R67 Q455_R67_C10 5 0.9879825410463247 true
Q455_R67 Q455_R67_C5 6 0.8706413595338787 false
Q455_R67 Q455_R67_C1 7 0.7934669860794455 true
Q455_R67 Q455_R67_C4 8 0.7514747459077151 true
Q455_R67 Q455_R67_C2 9 0.7445103903918042 false
Q455_R67 Q455_R67_C6 10 0.5570645622525222 true
Q455_R8 Q455_R8_C6 1 0.9996533421779598 true
Q455_R8 Q455_R8_C1 2 0.9996528608372174 true
Q455_R8 Q455_R8_C7 3 0.9991138065307219 true
Q455_R8 Q455_R8_C9 4 0.9968918082769113 true
Q455_R8 Q455_R8_C10 5 0.9913869891873188 true
Q455_R8 Q455_R8_C4 6 0.9364388709064859 true
Q455_R8 Q455_R8_C5 7 0.9236208869384849 true
Q455_R8 Q455_R8_C3 8 0.6452386198122253 true
Q455_R8 Q455_R8_C8 9 0.6109334564225907 false
Q455_R8 Q455_R8_C2 10 0.5692706137144763 true
Q455_R84 Q455_R84_C8 1 0.9928935250745697 false
Q455_R84 Q455_R84_C3 2 0.9830157553487678 true
Q455_R84 Q455_R84_C2 3 0.9010904245165436 true
Q455_R84 Q455_R84_C9 4 0.8871358878467152 false
Q455_R84 Q455_R84_C6 5 0.8397544750871302 true
Q455_R84 Q455_R84_C7 6 0.8332636169373636 false
Q455_R84 Q455_R84_C5 7 0.7470578786208006 false
Q455_R84 Q455_R84_C4 8 0.7181312654868537 true
Q455_R84 Q455_R84_C1 9 0.6664911098644135 true
Q455_R84 Q455_R84_C10 10 0.5174177488000591 false
Q456_R75 Q456_R75_C8 1 0.9993483202481795 false
